2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=Equifax Secure Inc., OU=, CN=Equifax Secure eBusiness CA-1 - Expires Sun Jun 21 04:00:00 2020 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=Equifax Secure, OU=Equifax Secure eBusiness CA-2, CN= - Expires Sun Jun 23 12:14:45 2019 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Rejected Root C=ES, O=, OU=, CN=Autoridad de Certificacion Firmaprofesional CIF A62634068 - Expires Thu Oct 24 22:00:00 2013 [AppMain.cpp:243 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=GTE Corporation, OU=GTE CyberTrust Solutions, Inc., CN=GTE CyberTrust Global Root - Expires Mon Aug 13 23:59:00 2018 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=GeoTrust Inc., OU=, CN=GeoTrust Global CA - Expires Sat May 21 04:00:00 2022 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=GeoTrust Inc., OU=, CN=GeoTrust Global CA 2 - Expires Mon Mar 4 05:00:00 2019 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=GeoTrust Inc., OU=, CN=GeoTrust Primary Certification Authority - Expires Wed Jul 16 23:59:59 2036 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=GeoTrust Inc., OU=(c) 2007 GeoTrust Inc. - For authorized use only, CN=GeoTrust Primary Certification Authority - G2 - Expires Mon Jan 18 23:59:59 2038 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=GeoTrust Inc., OU=(c) 2008 GeoTrust Inc. - For authorized use only, CN=GeoTrust Primary Certification Authority - G3 - Expires Tue Dec 1 23:59:59 2037 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=GeoTrust Inc., OU=, CN=GeoTrust Universal CA - Expires Sun Mar 4 05:00:00 2029 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=GeoTrust Inc., OU=, CN=GeoTrust Universal CA 2 - Expires Sun Mar 4 05:00:00 2029 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=BE, O=GlobalSign nv-sa, OU=Root CA, CN=GlobalSign Root CA - Expires Fri Jan 28 12:00:00 2028 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=, O=GlobalSign, OU=GlobalSign Root CA - R2, CN=GlobalSign - Expires Wed Dec 15 08:00:00 2021 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=, O=GlobalSign, OU=GlobalSign Root CA - R3, CN=GlobalSign - Expires Sun Mar 18 10:00:00 2029 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=EU, O=AC Camerfirma S.A., OU=, CN=Global Chambersign Root - 2008 - Expires Sat Jul 31 12:31:40 2038 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=The Go Daddy Group, Inc., OU=Go Daddy Class 2 Certification Authority, CN= - Expires Thu Jun 29 17:06:20 2034 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=GoDaddy.com, Inc., OU=, CN=Go Daddy Root Certificate Authority - G2 - Expires Thu Dec 31 23:59:59 2037 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=GR, O=Hellenic Academic and Research Institutions Cert. Authority, OU=, CN=Hellenic Academic and Research Institutions RootCA 2011 - Expires Mon Dec 1 13:49:52 2031 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=HK, O=Hongkong Post, OU=, CN=Hongkong Post Root CA 1 - Expires Mon May 15 04:52:29 2023 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=FR, O=PM/SGDN, OU=DCSSI, CN=IGC/A - Expires Sat Oct 17 14:29:22 2020 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=ES, O=IZENPE S.A., OU=, CN=Izenpe.com - Expires Sun Dec 13 08:27:25 2037 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=EE, O=AS Sertifitseerimiskeskus, OU=, CN=Juur-SK - Expires Fri Aug 26 14:23:01 2016 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=HU, O=Microsec Ltd., OU=e-Szigno CA, CN=Microsec e-Szigno Root CA - Expires Thu Apr 6 12:28:44 2017 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,611 -0600 INFO TId 0x7f81e0da47c0 Added Root C=HU, O=Microsec Ltd., OU=, CN=Microsec e-Szigno Root CA 2009 - Expires Sun Dec 30 11:30:18 2029 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,612 -0600 INFO TId 0x7f81e0da47c0 Added Root C=HU, O=NetLock Kft., OU=Tanúsítványkiadók (Certification Services), CN=NetLock Arany (Class Gold) Főtanúsítvány - Expires Wed Dec 6 15:08:21 2028 [AppMain.cpp:236 ::main()]
